-0.0423087,-0.0582674,0.0361322,
0.145142,0.0288707,0.172966,
0.186312,0.0393624,0.106514,
-0.22529,0.0116115,-0.0567085,
-0.0123403,-0.0411201,0.0134262,
0.0203208,-0.378579,-0.0890864,
-0.119667,-0.155409,0.0952146,
0.357519,-0.268584,-0.428692,
-0.0636264,-0.00320089,-0.0223112,
-0.260945,-0.362111,0.263559,
0.00929955,-0.00115021,0.032064,
-0.268518,-0.267073,0.126919,
-0.128119,0.0431604,-0.0459687,
-0.02124,0.0603341,0.0693515,
-0.0313347,0.181255,0.0338438,
-0.217297,-0.0117287,-0.0404668,
-0.12114,0.0515043,-0.124089,
-0.995507,0.263909,-0.067497,
0.501302,0.158937,0.194821,
0.0610447,0.175736,-0.0175091,
0.0161889,-0.264046,0.207078,
0.441704,0.0745015,-0.664371,
0.0925026,0.00360846,-0.0254656,
-0.0170925,0.00733926,0.0798381,
0.226112,0.31626,-0.0246953,
0.0539985,0.0213032,0.136072,
0.435338,-0.0905827,-0.328648,
1.2346,0.231502,0.289166,
-0.086325,-0.00204939,0.042914,
-0.0600113,0.120148,-0.0441552,
-0.302443,0.0685248,-0.171763,
-0.0055627,0.0103338,-0.507449,
0.218063,0.0445263,0.121651,
-0.0429156,0.131303,0.374648,
0.208997,0.0596076,0.0565324,
-0.155658,0.1232,-0.459805,
-0.342315,0.0502657,-0.00539158,
0.0654958,0.0606838,0.468634,
0.103125,0.141776,-0.0559492,
-0.0172232,0.0480411,0.128149,
0.0906085,0.133121,0.039907,
0.0240394,-0.230924,-0.0688792,
-0.135559,-0.182845,-0.238042,
0.120712,-0.010008,0.209777,
0.0493781,0.176967,0.0795704,
-0.278562,-0.0643576,0.0846397,
-0.0833815,-0.140018,0.0277975,
0.169518,-0.0900883,-0.0331009,
0.177435,-0.014136,-0.216995,
-0.101146,0.0572126,-0.256649,
