0.567074,0.772178,0.578914,
0.568686,0.770725,0.614942,
0.582207,0.790594,0.621013,
0.551597,0.784971,0.606438,
0.548302,0.774395,0.604862,
0.54922,0.734757,0.599839,
0.551338,0.763666,0.603598,
0.572902,0.776759,0.592882,
0.562874,0.789741,0.616347,
0.546375,0.757844,0.630001,
0.553466,0.779327,0.608378,
0.534735,0.751198,0.608515,
0.557513,0.780735,0.605148,
0.584042,0.794279,0.618919,
0.567479,0.805059,0.60461,
0.539558,0.793643,0.606585,
0.534804,0.775647,0.596954,
0.530072,0.772937,0.603847,
0.583883,0.790985,0.611138,
0.399734,0.596028,0.536434,
0.553046,0.765696,0.614819,
0.57227,0.784921,0.56762,
0.566357,0.750976,0.602194,
0.531114,0.764515,0.607298,
0.552637,0.790452,0.604154,
0.567063,0.777569,0.612401,
0.582971,0.784877,0.599825,
0.638837,0.855555,0.623651,
0.560564,0.7716,0.607991,
0.566173,0.775324,0.599792,
0.538617,0.793522,0.626419,
0.571339,0.76746,0.577297,
0.575673,0.803738,0.615709,
0.506145,0.7494,0.593494,
0.563616,0.771821,0.603326,
0.549664,0.816482,0.604312,
0.541501,0.776805,0.602214,
0.56152,0.753027,0.631492,
0.563192,0.790495,0.594881,
0.54133,0.780704,0.60685,
0.551983,0.76887,0.597356,
0.550067,0.75268,0.594049,
0.554372,0.76408,0.599409,
0.518998,0.700256,0.537241,
0.54606,0.74574,0.602944,
0.536451,0.76531,0.607076,
0.546259,0.740249,0.600676,
0.550484,0.750362,0.590996,
0.558786,0.765772,0.595485,
0.544666,0.792491,0.595714,
