0.21139,0.220801,0.088978,
0.607537,0.232225,-0.354213,
0.393453,-0.171759,0.0344286,
0.418995,-0.0196885,-0.156829,
-0.131176,0.219486,0.105911,
0.441684,-0.542654,-0.189483,
1.40051,-0.0457214,-0.564048,
-0.710469,-0.960651,-0.69515,
0.155927,0.0903528,0.119717,
-1.55538,0.416172,0.266569,
0.819072,-0.637571,-0.512324,
-0.415007,2.59593,0.204648,
0.406971,-0.0171965,-0.14663,
0.388055,-0.0318605,-0.135518,
1.47185,-1.18909,-0.467262,
0.254637,0.162994,0.0102125,
-0.0120372,0.108472,-0.554317,
-0.821339,-0.43744,-0.117477,
0.477847,-0.04568,-0.158849,
0.342761,-0.0160828,-0.151267,
-2.89074,0.750313,0.352439,
0.376799,0.0574095,-0.0643354,
0.65315,-0.189098,-0.0833485,
1.29914,-0.353775,-0.277911,
0.500915,-0.0339787,-0.127842,
-0.485372,-0.030188,0.0272672,
0.259725,-0.0353423,-0.153853,
0.263549,-0.288887,-0.221889,
-0.436977,0.029729,0.0783488,
-0.141857,0.297081,0.0877992,
0.236184,0.18094,-0.320034,
1.23629,-0.0809487,-0.13334,
0.722276,0.198368,-0.213473,
1.34201,-0.0573727,-0.179486,
0.696506,-0.402311,0.0256821,
0.213288,0.0464109,-0.464292,
0.700359,-0.263528,-0.137748,
5.02351,-0.0175984,-0.783634,
0.478798,-0.0451414,-0.120329,
-0.530415,-0.0706124,0.0543103,
0.528807,-0.111717,-0.0420909,
0.419831,-0.401929,-0.144796,
0.478845,0.171617,-0.0873321,
0.656002,-0.111944,-0.0126336,
0.439843,-0.166225,-0.166391,
0.360482,-0.684155,-0.311968,
0.700845,-0.267779,-0.14887,
-0.114858,0.037026,-0.0214674,
-0.191265,-0.28574,-0.0468683,
-0.25208,-0.103779,-0.944321,
