-0.119119,-0.0495653,0.0596182,
-0.662698,0.384792,0.619428,
0.585409,-0.138233,0.0504526,
-0.196492,-0.00417527,-0.0343069,
-0.303456,-0.27253,0.0514245,
-0.691417,-0.0558781,0.57741,
0.688057,-0.379203,0.221567,
-0.628777,0.49827,0.398529,
0.0876311,0.163343,-0.139463,
-1.74705,-0.84962,-0.072195,
-0.377049,0.940954,0.126768,
1.07997,-0.720912,-0.131332,
0.167757,0.151682,0.0606528,
-0.437739,-0.0518192,0.0783312,
0.992551,-1.29637,-0.172691,
-0.395777,-0.476924,-0.0834951,
-1.91297,0.366513,-0.774801,
-1.67906,0.467948,0.730097,
0.995967,-0.255567,-0.431779,
-0.063621,0.051191,0.051874,
-1.92649,-1.40698,-0.0739772,
-0.321363,-0.112581,-0.0280153,
0.520402,0.36985,0.117567,
0.13193,1.96843,-0.186321,
0.193235,-0.151282,-0.0854596,
-0.30504,-0.0439902,-0.0639465,
-0.696359,0.999519,0.33518,
0.836566,-0.503682,0.0730043,
-0.203573,0.092139,-0.0900722,
-0.313323,-0.136633,0.116972,
-0.941856,0.676826,0.949853,
0.491743,-0.0338582,-0.306455,
0.737555,0.305248,0.432051,
2.19874,-0.338429,0.0761647,
0.224766,-0.0169327,-0.289542,
-1.11061,-0.614593,0.206398,
0.157097,-0.2427,0.108332,
-0.882864,-1.68501,-1.27171,
-0.556184,-0.267159,-0.0931615,
-0.352876,-0.284135,-0.0024914,
0.159838,0.0513878,0.0758253,
0.419742,0.868224,-0.36812,
0.69152,0.0847575,-0.053595,
-0.15614,-0.0159526,-0.238097,
-0.492691,0.1145,0.0382859,
-1.18623,-0.376027,0.399693,
0.17855,0.34043,-0.144635,
0.0478454,0.330015,-0.0486982,
-0.549763,0.146962,-0.0376596,
-1.12653,2.04272,1.18669,
