0.584567,0.779274,0.604492,
0.573884,0.777787,0.610462,
0.573364,0.773717,0.602513,
0.541159,0.776846,0.602804,
0.554957,0.778953,0.604897,
0.58028,0.763497,0.612653,
0.563115,0.775865,0.595946,
0.556207,0.782302,0.603774,
0.558035,0.77782,0.604782,
0.520397,0.783094,0.639996,
0.57619,0.776663,0.603529,
0.556232,0.773276,0.596825,
0.533088,0.779704,0.604071,
0.544156,0.831133,0.682941,
0.55975,0.786268,0.609592,
0.544219,0.776566,0.6041,
0.554925,0.777865,0.612086,
0.504851,0.778179,0.611182,
0.663843,0.770557,0.573969,
0.546021,0.763878,0.590617,
0.53016,0.780599,0.619503,
0.576212,0.77266,0.56275,
0.55947,0.777109,0.606703,
0.550791,0.772614,0.60113,
0.577669,0.776256,0.587724,
0.572049,0.775407,0.60187,
0.56634,0.781468,0.583525,
0.866331,0.753958,0.507338,
0.516936,0.779415,0.607984,
0.531652,0.784098,0.606677,
0.578575,0.828066,0.671184,
0.592177,0.785595,0.589742,
0.588872,0.783093,0.60384,
0.570013,0.781757,0.622515,
0.55575,0.778775,0.608935,
0.568245,0.784866,0.591945,
0.554421,0.775827,0.605307,
0.6111,0.808109,0.706073,
0.566168,0.771733,0.600888,
0.581505,0.777238,0.60639,
0.565477,0.773247,0.602074,
0.588662,0.770066,0.613336,
0.570242,0.782616,0.594976,
0.639456,0.78773,0.610899,
0.594583,0.778319,0.606846,
0.569745,0.772947,0.607626,
0.579596,0.773157,0.617426,
0.574809,0.77186,0.59976,
0.56016,0.775663,0.599972,
0.567353,0.77781,0.598487,
