0.567918,0.783077,0.6074,
0.563348,0.763304,0.606454,
0.569986,0.788748,0.61314,
0.569011,0.791337,0.609071,
0.565133,0.778728,0.607516,
0.529923,0.701148,0.570114,
0.544777,0.784461,0.602098,
0.572597,0.784994,0.602841,
0.562738,0.779101,0.603026,
0.555021,0.796027,0.62393,
0.565602,0.775551,0.609334,
0.527229,0.744534,0.601624,
0.560803,0.788999,0.602899,
0.524432,0.774845,0.587902,
0.577755,0.796648,0.610439,
0.566653,0.786,0.60691,
0.527536,0.777224,0.597697,
0.554609,0.760049,0.5922,
0.567934,0.785455,0.609068,
0.527466,0.724254,0.557979,
0.552942,0.756513,0.608757,
0.561438,0.78526,0.585527,
0.568204,0.78394,0.603104,
0.539521,0.765663,0.598167,
0.559947,0.77306,0.598967,
0.569295,0.78849,0.611572,
0.573301,0.77994,0.607698,
0.557683,0.763685,0.598579,
0.548144,0.778758,0.600888,
0.528997,0.750589,0.583121,
0.541488,0.854518,0.620252,
0.586,0.835844,0.604613,
0.568262,0.782738,0.611627,
0.571992,0.794577,0.613562,
0.573741,0.789948,0.615959,
0.528889,0.788758,0.600573,
0.566724,0.778939,0.608006,
0.589409,0.8041,0.650991,
0.548115,0.789968,0.599109,
0.568177,0.784414,0.612064,
0.550223,0.780558,0.599077,
0.564439,0.761699,0.609145,
0.572726,0.785539,0.59676,
0.565999,0.776926,0.605053,
0.565218,0.779575,0.605104,
0.565039,0.77247,0.610505,
0.560739,0.75507,0.606138,
0.556715,0.768776,0.604399,
0.534829,0.755122,0.590987,
0.567249,0.780369,0.60418,
