-0.0938243,0.159435,0.3517,
0.133602,-0.0973307,-0.187815,
0.172278,-0.0118726,-0.0481668,
-0.0761549,0.0153022,0.133706,
-0.00743737,-0.0248332,0.264453,
-0.29893,-0.479103,-0.239366,
-0.179044,0.0985127,0.143366,
0.241056,-0.102074,-0.0558314,
0.0399619,-0.0422864,0.0195107,
-0.337007,0.0986994,0.408053,
-0.0303429,-0.0102764,-0.0127587,
-0.448521,-0.173617,0.179498,
-0.0461988,0.128312,0.111011,
-0.061224,0.283657,0.605399,
0.0320778,0.0277796,0.085451,
-0.0682776,0.0765075,0.0809489,
0.135847,0.366644,0.0753069,
-0.751782,0.286655,0.288799,
0.345584,0.272022,-0.229368,
-0.00307782,0.0593754,-0.063415,
-0.295311,-0.178828,0.256189,
0.492772,-0.372621,-1.16147,
0.289431,-0.0513495,-0.0246152,
0.0288382,0.164348,0.0277475,
0.143454,0.296094,-0.0714073,
0.312344,-0.0211659,-0.106354,
0.450932,-0.00346601,-0.197716,
-0.144189,0.114262,-0.120318,
-0.0556445,0.182544,0.159624,
0.261723,0.189234,0.158302,
-0.352246,0.798049,0.991712,
0.355802,0.087493,0.110767,
-0.00986296,-0.0888442,-0.0284236,
-0.307775,-0.252705,0.209845,
0.332333,0.0850947,-0.258714,
-0.195441,0.295209,-0.0950554,
-0.237619,0.106465,0.148933,
-0.735108,-0.45695,0.179179,
0.0983807,0.0214983,-0.182797,
0.447657,0.027511,-0.117369,
-0.0532434,0.00288032,-0.00640737,
-0.0345552,-0.22131,-0.227359,
0.291882,-0.0618918,-0.0955371,
0.120983,0.280307,0.344212,
0.330831,0.00294074,0.186361,
-0.148954,0.102866,0.102867,
-0.0564518,-0.193766,0.0480409,
0.290646,-0.0754079,-0.188505,
0.155679,0.0551917,0.0935292,
0.121046,0.130114,-0.254251,
