-989.1384880618372,266.49531532628407,-333.91668757352113,-135.72149799371113,-82.4140213833138,7.04569,0.124784,0.0688281,
635.7570336855586,703.4049042273668,-1285.5167320328364,386.15313671655076,-246.21477836394757,-0.7381,-0.00426999,-0.0187315,
1101.8404326541183,3305.951676604655,1662.0302712812695,136.2111410120159,-41.090846448062,-0.819643,0.000279546,-0.0159764,
-1622.521523206325,-19.588391578080476,-179.24935795103607,-47.394022389591335,40.19279953508372,11.2303,-0.227149,-0.238798,
2457.0426992787898,-2665.4965007285086,21.284654763248398,-339.24468414879533,-408.6124100409882,-12.3836,0.22728,0.499691,
504.8825333744355,-2852.7673769140874,2268.9958577931952,705.9274735404832,4.425432242719413,0.100615,0.374181,1.43499,
-594.2183708465366,606.6542739144835,-358.9502536595015,344.8063716863798,93.40122477794634,0.347731,-0.0015254,0.0131772,
-1059.3145847999156,-451.02084027986757,-185.04042168966635,-86.1147774471151,-251.06519887343876,-0.0634919,0.00478643,-0.00370075,
-1524.864002014138,-311.84005945015963,20.858151466218345,57.774673842683,-50.304664894320695,-0.158357,0.00221273,0.0045411,
-1202.8878805196969,602.7490289244192,230.12390744335448,-466.60075090530324,223.76197797500328,-0.38951,0.0132623,-0.0134986,
1303.2959801935278,1496.200568047981,-1289.5352783507524,2115.651737740797,-530.4556268835868,0.0471647,-0.0116659,-0.0226986,
-1562.3541936661513,-228.43164444332717,-60.629844726116545,28.331541655219965,-10.274856150972731,-1.24983,0.00485563,-0.00163531,
-1388.2375988531296,243.6755130357272,22.960811378862928,-152.18462134927455,16.78094200768806,-5.28743,0.054362,-0.0537629,
1272.269185950024,2045.5235270223052,-678.7338196467026,2567.482906257207,-403.07245752855385,1.5925,-0.0180071,-0.0114056,
-1466.9422561196848,-299.35652941573693,24.032395290028944,55.0914568864508,-40.82240501658396,0.100615,-0.00172532,0.00703163,
-1215.5039804976047,-282.3884264140999,-430.5797794573393,-231.76605327175363,129.6019934526821,-0.497466,-0.0101972,-0.0258666,
-1092.481870212887,496.62557802170136,-76.01155725096064,-40.28967140148717,141.0214981434703,0.123694,-0.01177,-0.0259013,
-933.7447710371036,-376.87613512768917,-455.8237514429858,-207.48763855706642,-43.631574459622456,0.0554833,-0.00966334,0.0121399,
3098.543705725535,-750.678545090043,-920.4640166489504,479.25243057233115,2117.8599801550736,-0.544822,0.00806788,-0.00145054,
-1353.1744193483241,-490.1423518236415,138.45625823271632,75.72845674908143,65.48882323203598,-0.280078,-0.0089006,-0.0066511,
743.3902228442992,2616.0998875069436,679.5193652514249,1239.4868267281036,-32.108128974354145,-17.6573,0.342434,-0.0655466,
-1584.7583529500416,-69.91986120176647,-210.69476642171907,5.771744056297379,22.9685932018181,-1.28519,-0.0550947,-0.0025448,
-69.98198211634985,1988.060238185412,1262.4763165084546,-681.5209124830333,121.44274459710724,0.776081,-0.000262111,-0.00638258,
-1165.453488834865,-226.18964935495381,-338.9657461843078,10.314012937104266,250.74466896678558,3.68876,0.042754,0.037635,
-1562.128033265499,-41.5245485703224,-253.1188008714599,2.0433904751050775,39.628328730057156,1.34648,-0.0271351,-0.0382623,
-1663.3170580415153,-77.95389125199188,-211.01384404684114,-28.741570248054398,24.81523557112132,-0.809756,-0.0296024,0.00537658,
-1358.2888122738927,288.8169821884977,90.53506126414385,-171.6500712927308,41.303474088157785,-0.142939,-0.00237989,-0.0212097,
-1301.2085346037807,311.9262094617044,-147.62957560885218,18.43067359206819,154.3922744692599,-0.805055,-0.00525939,-0.00865544,
-1632.8982254503644,-130.49271648619035,-184.75205484613403,-30.900331327615024,44.90919387728934,0.0662985,0.0139045,0.000503469,
2868.4388878746577,-1472.2478442991799,-789.1567689817649,525.6317300380672,662.149317243573,0.357339,0.0284239,0.0749051,
188.4940093812138,-2480.6885012635817,2095.641889161074,662.0173286426281,-134.99269705732192,11.9057,0.223334,0.189062,
-1619.4248252880968,-90.47061408130304,-225.42957031595282,-40.672012188991886,11.606826244918318,0.11354,-0.0145203,0.00939006,
3606.043214405324,-2136.8796284713294,-1215.1826713375467,-304.7644657775162,-55.74108347704609,0.44845,-0.0127738,-0.0131787,
2262.200923611438,2629.8759507589125,214.2690715514152,-1252.5226590194893,-1.68033920819461,-0.402687,-0.0529576,-0.0230188,
-1031.2550731730103,337.05059196790614,-216.99615305470007,-157.5707890216916,9.63749990334004,0.412077,-0.00642985,-8.5637e-05,
-1604.8339385425784,-121.40184770019161,-202.59723070148328,-52.22733392287074,94.49986723606696,-0.376477,0.00327289,-0.00324959,
