-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-1.05785,0.118186,0.0591037,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-1.24053,-0.416624,0.30582,
0.109043,-0.0833311,-0.0529246,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
0.0412317,0.00673733,0.0478796,
-0.454731,0.0666294,0.0525955,
-0.270181,0.0508534,0.0506041,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.298736,0.645988,-0.0422429,
-0.0482787,0.0318845,0.0482095,
-0.016602,0.00868571,0.0278461,
-0.0482787,0.0318845,0.0482095,
-0.826717,0.493297,-0.0844234,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.0482787,0.0318845,0.0482095,
-0.192775,0.0442365,0.0497688,
-0.0482787,0.0318845,0.0482095,
