0.0249967,0.0424236,0.0977203,
0.0292167,-0.0310754,-0.0568207,
0.0460608,-0.0184956,-0.0280677,
-0.0398371,-0.00780131,-0.1564,
0.0197186,0.0489209,0.0906111,
-0.0484573,-0.115043,-0.0360912,
-0.0543296,0.0265006,0.050088,
0.244879,0.0461345,-0.303306,
0.0292167,-0.0310754,-0.0568207,
-0.233024,0.234679,0.385192,
0.0746935,-0.0118661,-0.0456857,
-0.0363003,-0.0177962,-0.0398781,
-0.113396,0.0212263,-0.0963793,
-0.511614,0.533494,0.603319,
0.0292167,-0.0310754,-0.0568207,
0.00543047,-0.0210949,-0.115975,
0.00292754,0.0118849,0.0197007,
-1.04007,-0.281222,0.239206,
0.590978,0.14118,-0.0454224,
0.0322826,0.00332531,-0.500901,
-0.0503485,0.15384,0.292799,
0.196892,0.0533162,-0.968492,
0.0635032,-0.0188286,-0.126268,
-0.0892935,0.0623551,0.100085,
0.132573,0.00782981,0.0323402,
0.0292167,-0.0310754,-0.0568207,
0.371064,0.119554,-0.138742,
1.38637,0.552321,0.131188,
-0.243254,0.117777,0.130256,
-0.18398,0.17382,0.0781072,
-0.600503,0.535912,0.867288,
-0.003481,-0.104629,0.00663039,
0.218187,0.0383508,0.134518,
-0.233064,0.167986,-0.41542,
0.32264,0.0494179,-0.128136,
0.0688417,-0.0122186,-0.13499,
0.0170216,-0.0200896,0.0217054,
-0.400368,0.331759,0.805254,
0.0511719,0.0296378,-0.0456482,
0.0292167,-0.0310754,-0.0568207,
-0.0777278,-0.00617466,-0.0434129,
-0.0692406,-0.0840029,-0.0230393,
-0.381513,-0.172614,0.0905816,
-0.0271917,0.0308699,0.0373781,
-0.069441,0.0139252,-0.123626,
-0.00997212,-0.0476182,0.0215287,
0.0479081,-0.0557202,-0.0495364,
-0.0787468,-0.00919309,-0.0289015,
-0.0998471,-0.00367374,-0.0279113,
0.264464,-0.00259951,-0.163617,
