0.0,0.0,1.0,0.0,0.0,0.8148975689827412,0.6383595149169531,0.40019850369352683,0.6191663510809788,0.5587650020335899,0.5175931754889512,0.00036075036075036075,0.005234231876472127,0.012728719172633254,0.1258539148712559,0.13013877978528413,0.11087866108786609,0.007232267037552156,0.2279411764705882,0.44537751952646054,0.4773471687838414,0.31417043505379694,0.7811765561556852,0.829445956939595,0.6247787253326742,
0.0,0.0,1.0,0.0,0.0,0.8834886877196694,0.5736545682102628,0.45108926072382494,0.6735610130468151,0.5467749792619793,0.6357419895220922,0.001443001443001443,0.0028788275320596702,0.09016176080615222,0.42038885969521805,0.5658549358470804,0.12421548117154811,0.016411682892906815,0.19117647058823528,0.5193271835895992,0.6957937595715178,0.5365304292619901,0.5350316859987099,0.7800159680164728,0.6007301665774043,
0.0,0.0,0.0,0.0,1.0,0.9068888402036145,0.592958876696134,0.4024159976065395,0.6318188124817771,0.7736177908090931,0.5391641147661677,0.010461760461760462,0.01360900287882753,0.015645717316361708,0.11481870730425643,0.527363184079602,0.8953974895397488,0.7546592489568846,0.13970588235294112,0.86218265586116,0.898060823440611,0.6323099284934619,0.5324530718342463,0.7817585217653754,0.6014868646919074,
0.0,0.0,0.0,0.0,1.0,0.9056773294359197,0.5964321606933909,0.309473359957957,0.3752204352066277,0.561692337387492,0.46303336498756953,0.0,0.0007851347814708191,0.0007955449482895784,0.0010509721492380452,0.0128305839224928,0.02170502092050209,0.0019471488178025036,0.49264705882352944,0.9142870268886716,0.8705511470885928,0.775525160945401,0.9135054454381017,0.6946493164662462,0.5402881116192203,
1.0,0.0,0.0,0.0,0.0,0.8928127831610408,0.5670087279283801,0.41113008339713925,0.6091603856736387,0.5130708125857383,0.49911335239700816,0.34235209235209235,0.7670766814969903,0.6308671439936356,0.7611665790856542,0.20555119141136424,0.008106694560669455,0.0058414464534075105,0.19852941176470584,0.7075622039558274,0.6796125093489243,0.9067324185248713,0.166768913568691,0.86870376016338,0.7431167689751301,
1.0,0.0,0.0,0.0,0.0,0.8988222999751968,0.5458341726630583,0.3696868030965395,0.6632171978001724,0.44310693465627743,0.11059954545939543,0.7604617604617605,0.9788013609002878,0.3192787059135508,0.04125065685759327,0.019114951557999478,0.014644351464435145,0.007788595271210014,0.5073529411764706,0.6890747879400426,0.33656988974300944,0.5726721391815731,0.5615541634516868,0.9249694734729459,1.0,
0.0,0.0,1.0,0.0,0.0,0.8793492130166559,0.6103120875588769,0.6312073000545221,0.4999075026727037,0.48793885902971346,0.4065094802658956,0.09740259740259741,0.007066213033237372,0.002386634844868735,0.093011035207567,0.3346425765907306,0.1459205020920502,0.007232267037552156,0.18382352941176472,0.9731095385066993,0.81877160592403,0.006688423069212135,0.5693686517322945,0.7810671951292378,0.6094940056853294,
0.0,0.0,1.0,0.0,0.0,0.6770832791003905,0.5348053250380037,0.3241689318592031,0.5652166481783725,0.5377572950727383,0.4162885052442889,0.010461760461760462,0.1397539911018058,0.04428533545478653,0.14293221229637415,0.028541503011259493,0.0005230125523012552,0.0005563282336578582,0.4191176470588235,0.9680679498752729,0.8220056731168022,0.4147022788532222,0.5563646514540143,0.7834847390345804,0.6048584160727283,
1.0,0.0,0.0,0.0,0.0,0.8997983471673326,0.5772102496194121,0.3843772574013239,0.648020858817576,0.5426718383422452,0.49109823305342454,0.0007215007215007215,0.11201256215650353,0.0007955449482895784,0.0002627430373095113,0.0005236973029588898,0.0,0.0,0.5073529411764706,0.3680669952549403,0.4255670531846084,0.311699728230603,0.5533647558090998,0.7824989658516556,0.607122069789478,
0.0,0.0,1.0,0.0,0.0,0.8922018061079795,0.612087173610813,0.43808544811446093,0.6871794012473735,0.6507694322722667,0.5062313408947835,0.0007215007215007215,0.0010468463752944255,0.0007955449482895784,0.003678402522333158,0.06258182770358732,0.28007322175732213,0.0,0.49264705882352944,0.5226880437979808,0.5501625075681769,0.21038181372658216,0.5460550615378778,0.7867311490077538,0.6021674013650283,
0.0,0.0,0.0,0.0,1.0,0.8992750036080092,0.5946229510723056,0.4025149049996949,0.42139402856022556,0.6203816255391311,0.7593282188623681,0.008297258297258298,0.019890081130594085,0.031291434632723415,0.38202837624802943,0.9518198481277822,0.01072175732217573,0.41251738525730186,0.2279411764705882,0.2806721004451514,0.6699039889892363,0.3155448753647724,0.55986391780614,0.7771832020603299,0.5996405883079965,
1.0,0.0,0.0,0.0,0.0,0.917069642595709,0.5751921101905085,0.3506697162292762,0.6118048038285852,0.4308303710324892,0.6713391342388579,0.016233766233766232,0.06752159120649044,0.005833996287456908,0.0010509721492380452,0.004189578423671118,0.0010460251046025104,0.0008344923504867872,0.4632352941176471,0.3193270642620576,0.5679619402564966,0.5419569067296339,0.5188493745019417,0.7835112438736286,0.6054256965901756,
