0.0482755,0.0870131,0.130368,
0.05946,-0.146016,-0.0148735,
0.11753,0.0861115,0.0882726,
-0.0594805,0.0786455,0.0477046,
0.0715036,0.107301,0.0399192,
-0.00747913,-0.290121,-0.0424654,
-0.122607,0.0476514,0.16108,
0.0215064,-0.170061,-0.205581,
0.079035,0.0852525,0.0988118,
-0.222219,-0.0474023,0.233383,
0.106657,0.0811734,0.00434552,
-0.165875,-0.321447,0.106051,
-0.0934469,0.0762426,0.043792,
0.0146144,0.041864,-0.00683143,
-0.128651,0.0896511,0.0262918,
-0.108091,0.0746641,0.0942024,
-0.111853,0.0722491,-0.0285852,
-0.455603,0.0673952,0.108422,
0.163039,0.0032728,-0.0351057,
-0.0661866,0.0242313,0.0249223,
-0.214047,0.00591956,0.132654,
0.258436,-0.0316693,-0.280012,
0.113659,0.0717562,-0.123611,
-0.215195,0.0993405,0.129757,
-0.00135513,0.022062,-0.0106581,
0.0848041,0.0920354,0.140154,
0.154115,-0.0260621,-0.168078,
-0.220313,-0.249536,0.0183882,
-0.0793521,0.0849134,0.0768465,
0.00642309,0.0906886,0.00800692,
-0.180039,0.0707076,0.169565,
0.0637156,0.022361,-0.119348,
0.147835,0.0917625,0.0494162,
-0.110143,0.148217,0.0219938,
0.169043,-0.0147325,-0.0690698,
-0.237124,0.0744143,-0.109766,
-0.0877036,0.0713807,0.0544759,
-0.261495,-0.0986004,0.110126,
0.143485,0.0544299,-0.128906,
0.10096,-6.94841e-05,-0.0131072,
0.000241207,0.0812297,-0.0612228,
0.0886662,-0.08592,-0.128857,
-0.0820243,-0.129034,-0.0516246,
-0.0676538,0.305066,0.218035,
0.0493178,0.0909882,-0.0668178,
-0.0165654,0.108228,0.0503615,
0.108258,-0.0138742,-0.0454759,
0.177388,0.0797352,-0.0505657,
0.150696,0.0761595,-0.00642217,
-0.153629,0.099097,0.0260584,
